Index,Date,name,Scenario,Figure,Value,BusinessUnit,Factor
1418,2022-05-01,Coal Dry Mining (Mt),Actual,Month,0.66456,ACME,1000000
1419,2022-05-01,Coal Dry Mining (Mt),Plan,Year-To-Date,1.98984,ACME,1000000
1420,2022-05-01,Drills per Hour (TOH),Actual,Month,1094.48124,Drill & Blast Division,1
1421,2022-05-01,Drills per Hour (TOH),Actual,Month,31893.27744,Pacific Surface Mining Solutions,1
1422,2022-05-01,Drills per Hour (TOH),Actual,Month,43613.91372,Geomining Innovations,1
1423,2022-05-01,Drills per Hour (TOH),Actual,Month,256.641,Deep Earth Exploration Unit,1
1424,2022-05-01,Drills per Hour (TOH),Actual,Month,143.3784,ACME,1
1425,2022-05-01,Drills per Hour (TOH),Actual,Month,46203.38004,Rock Solid Enterprises,1
1426,2022-05-01,Drills per Hour (TOH),Actual,Month,4972.509,Core Extraction Systems,1
1427,2022-05-01,Drills per Hour (TOH),Actual,Month,6756.4326,Mineral Extraction Technologies,1
1428,2022-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
1429,2022-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3468.39252,Core Extraction Systems,1
1430,2022-05-01,Rate (Mt.EFH Km),Actual,Month,3215.70252,Core Extraction Systems,1
1431,2022-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5464.1214,Mineral Extraction Technologies,1
1432,2022-05-01,Rate (Mt.EFH Km),Actual,Month,4679.51928,Mineral Extraction Technologies,1
1433,2022-05-01,Coal Mined (Mt),Actual,Year-To-Date,38.02632,Deep Earth Exploration Unit,1000000
1434,2022-05-01,Coal Mined (Mt),Actual,Month,8.01036,Deep Earth Exploration Unit,1000000
1435,2022-05-01,Coal Mined (Mt),Plan,Year-To-Date,3.05796,Deep Earth Exploration Unit,1000000
1436,2022-06-01,Coal Mined (Mt),Actual,Year-To-Date,9.95712,ACME,1000000
1437,2022-06-01,Coal Mined (Mt),Actual,Month,2.0058,ACME,1000000
1438,2022-06-01,Coal Dry Mining (Mt),Plan,Month,0.42336,ACME,1000000
1439,2022-06-01,Utility (%),Actual,Year-To-Date,50.124,Deep Earth Exploration Unit,1
1440,2022-06-01,Utility (%),Actual,Month,36.312,Deep Earth Exploration Unit,1
1441,2022-06-01,Utility (%),Plan,Year-To-Date,70.0614,Deep Earth Exploration Unit,1
1442,2022-06-01,Utility (%),Plan,Month,70.21764,Deep Earth Exploration Unit,1
1443,2022-06-01,Coal Mined (Mt),Plan,Year-To-Date,9.91008,ACME,1000000
1444,2022-06-01,Coal Mined (Mt),Plan,Month,1.76952,ACME,1000000
1445,2022-06-01,Yield (%),Actual,Year-To-Date,45.6,Deep Earth Exploration Unit,1
1446,2022-06-01,Yield (%),Actual,Month,44.748,Deep Earth Exploration Unit,1
1447,2022-06-01,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1448,2022-06-01,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1449,2022-06-01,Coal Dry Mining (Mt),Actual,Year-To-Date,11.70864,Deep Earth Exploration Unit,1000000
1450,2022-06-01,Coal Dry Mining (Mt),Actual,Month,1.8846,Deep Earth Exploration Unit,1000000
1451,2022-06-01,Coal Dry Mining (Mt),Plan,Year-To-Date,7.77432,Deep Earth Exploration Unit,1000000
1452,2022-06-01,Coal Dry Mining (Mt),Plan,Month,1.31592,Deep Earth Exploration Unit,1000000
1453,2022-06-01,Coal Dry Mining (Mt),Actual,Year-To-Date,3.71364,ACME,1000000
1454,2022-06-01,Coal Dry Mining (Mt),Actual,Month,0.89004,ACME,1000000
1455,2022-06-01,Coal Dry Mining (Mt),Plan,Year-To-Date,2.4132,ACME,1000000
1456,2022-06-01,Drills per Hour (TOH),Actual,Month,998.52312,Drill & Blast Division,1
1457,2022-06-01,Drills per Hour (TOH),Actual,Month,31914.66264,Pacific Surface Mining Solutions,1
1458,2022-06-01,Drills per Hour (TOH),Actual,Month,36458.82648,Geomining Innovations,1
1459,2022-06-01,Drills per Hour (TOH),Actual,Month,166.8648,Deep Earth Exploration Unit,1
1460,2022-06-01,Drills per Hour (TOH),Actual,Month,151.27476,ACME,1
1461,2022-06-01,Drills per Hour (TOH),Actual,Month,50197.68684,Rock Solid Enterprises,1
1462,2022-06-01,Drills per Hour (TOH),Actual,Month,5015.73312,Core Extraction Systems,1
1463,2022-06-01,Drills per Hour (TOH),Actual,Month,6969.82884,Mineral Extraction Technologies,1
1464,2022-06-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
1465,2022-06-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3598.53108,Core Extraction Systems,1
1466,2022-06-01,Rate (Mt.EFH Km),Actual,Month,4393.13976,Core Extraction Systems,1
1467,2022-06-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5556.46212,Mineral Extraction Technologies,1
1468,2022-06-01,Rate (Mt.EFH Km),Actual,Month,6010.91484,Mineral Extraction Technologies,1
1469,2022-06-01,Coal Mined (Mt),Actual,Year-To-Date,45.67788,Deep Earth Exploration Unit,1000000
1470,2022-06-01,Coal Mined (Mt),Actual,Month,7.65156,Deep Earth Exploration Unit,1000000
1471,2022-06-01,Coal Mined (Mt),Plan,Year-To-Date,1.64592,Deep Earth Exploration Unit,1000000
1472,2022-07-01,Coal Mined (Mt),Actual,Year-To-Date,12.0054,ACME,1000000
1473,2022-07-01,Coal Mined (Mt),Actual,Month,2.04828,ACME,1000000
1474,2022-07-01,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
1475,2022-07-01,Utility (%),Actual,Year-To-Date,50.028,Deep Earth Exploration Unit,1
1476,2022-07-01,Utility (%),Actual,Month,49.488,Deep Earth Exploration Unit,1
1477,2022-07-01,Utility (%),Plan,Year-To-Date,68.43276,Deep Earth Exploration Unit,1
1478,2022-07-01,Utility (%),Plan,Month,58.66092,Deep Earth Exploration Unit,1
1479,2022-07-01,Coal Mined (Mt),Plan,Year-To-Date,11.81172,ACME,1000000
1480,2022-07-01,Coal Mined (Mt),Plan,Month,1.90164,ACME,1000000
1481,2022-07-01,Yield (%),Actual,Year-To-Date,46.752,Deep Earth Exploration Unit,1
1482,2022-07-01,Yield (%),Actual,Month,53.004,Deep Earth Exploration Unit,1
1483,2022-07-01,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1484,2022-07-01,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1485,2022-07-01,Coal Dry Mining (Mt),Actual,Year-To-Date,13.74972,Deep Earth Exploration Unit,1000000
1486,2022-07-01,Coal Dry Mining (Mt),Actual,Month,2.0412,Deep Earth Exploration Unit,1000000
1487,2022-07-01,Coal Dry Mining (Mt),Plan,Year-To-Date,9.13044,Deep Earth Exploration Unit,1000000
1488,2022-07-01,Coal Dry Mining (Mt),Plan,Month,1.35612,Deep Earth Exploration Unit,1000000
1489,2022-07-01,Coal Dry Mining (Mt),Actual,Year-To-Date,4.54668,ACME,1000000
1490,2022-07-01,Coal Dry Mining (Mt),Actual,Month,0.83304,ACME,1000000
1491,2022-07-01,Coal Dry Mining (Mt),Plan,Year-To-Date,2.8506,ACME,1000000
1492,2022-07-01,Drills per Hour (TOH),Actual,Month,850.33788,Drill & Blast Division,1
1493,2022-07-01,Drills per Hour (TOH),Actual,Month,31701.83736,Pacific Surface Mining Solutions,1
1494,2022-07-01,Drills per Hour (TOH),Actual,Month,36504.58164,Geomining Innovations,1
1495,2022-07-01,Drills per Hour (TOH),Actual,Month,235.5972,Deep Earth Exploration Unit,1
1496,2022-07-01,Drills per Hour (TOH),Actual,Month,118.70208,ACME,1
1497,2022-07-01,Drills per Hour (TOH),Actual,Month,50352.60468,Rock Solid Enterprises,1
1498,2022-07-01,Drills per Hour (TOH),Actual,Month,4649.45628,Core Extraction Systems,1
1499,2022-07-01,Drills per Hour (TOH),Actual,Month,6777.79404,Mineral Extraction Technologies,1
1500,2022-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
1501,2022-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3766.0656,Core Extraction Systems,1
1502,2022-07-01,Rate (Mt.EFH Km),Actual,Month,4915.22988,Core Extraction Systems,1
1503,2022-07-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5682.54516,Mineral Extraction Technologies,1
1504,2022-07-01,Rate (Mt.EFH Km),Actual,Month,6405.0636,Mineral Extraction Technologies,1
1505,2022-07-01,Coal Mined (Mt),Actual,Year-To-Date,51.76476,Deep Earth Exploration Unit,1000000
1506,2022-07-01,Coal Mined (Mt),Actual,Month,6.08676,Deep Earth Exploration Unit,1000000
1507,2022-07-01,Coal Mined (Mt),Plan,Year-To-Date,1.99416,Deep Earth Exploration Unit,1000000
1508,2022-08-01,Coal Mined (Mt),Actual,Year-To-Date,13.83816,ACME,1000000
1509,2022-08-01,Coal Mined (Mt),Actual,Month,1.83276,ACME,1000000
1510,2022-08-01,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
1511,2022-08-01,Utility (%),Actual,Year-To-Date,50.628,Deep Earth Exploration Unit,1
1512,2022-08-01,Utility (%),Actual,Month,54.708,Deep Earth Exploration Unit,1
1513,2022-08-01,Utility (%),Plan,Year-To-Date,68.484,Deep Earth Exploration Unit,1
1514,2022-08-01,Utility (%),Plan,Month,68.84232,Deep Earth Exploration Unit,1
1515,2022-08-01,Coal Mined (Mt),Plan,Year-To-Date,13.67676,ACME,1000000
1516,2022-08-01,Coal Mined (Mt),Plan,Month,1.86504,ACME,1000000
1517,2022-08-01,Yield (%),Actual,Year-To-Date,47.592,Deep Earth Exploration Unit,1
1518,2022-08-01,Yield (%),Actual,Month,52.248,Deep Earth Exploration Unit,1
1519,2022-08-01,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1520,2022-08-01,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1521,2022-08-01,Coal Dry Mining (Mt),Actual,Year-To-Date,15.5502,Deep Earth Exploration Unit,1000000
1522,2022-08-01,Coal Dry Mining (Mt),Actual,Month,1.80048,Deep Earth Exploration Unit,1000000
1523,2022-08-01,Coal Dry Mining (Mt),Plan,Year-To-Date,10.49016,Deep Earth Exploration Unit,1000000
1524,2022-08-01,Coal Dry Mining (Mt),Plan,Month,1.35972,Deep Earth Exploration Unit,1000000
1525,2022-08-01,Coal Dry Mining (Mt),Actual,Year-To-Date,5.16588,ACME,1000000
1526,2022-08-01,Coal Dry Mining (Mt),Actual,Month,0.6192,ACME,1000000
1527,2022-08-01,Coal Dry Mining (Mt),Plan,Year-To-Date,3.28812,ACME,1000000
1528,2022-08-01,Drills per Hour (TOH),Actual,Month,1023.75564,Drill & Blast Division,1
1529,2022-08-01,Drills per Hour (TOH),Actual,Month,31916.40396,Pacific Surface Mining Solutions,1
1530,2022-08-01,Drills per Hour (TOH),Actual,Month,36570.01776,Geomining Innovations,1
1531,2022-08-01,Drills per Hour (TOH),Actual,Month,266.74896,Deep Earth Exploration Unit,1
1532,2022-08-01,Drills per Hour (TOH),Actual,Month,149.95848,ACME,1
1533,2022-08-01,Drills per Hour (TOH),Actual,Month,48164.4384,Rock Solid Enterprises,1
1534,2022-08-01,Drills per Hour (TOH),Actual,Month,1380.1416,Core Extraction Systems,1
1535,2022-08-01,Drills per Hour (TOH),Actual,Month,6651.48168,Mineral Extraction Technologies,1
1536,2022-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
1537,2022-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3925.80516,Core Extraction Systems,1
1538,2022-08-01,Rate (Mt.EFH Km),Actual,Month,5184.96516,Core Extraction Systems,1
1539,2022-08-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5792.10336,Mineral Extraction Technologies,1
1540,2022-08-01,Rate (Mt.EFH Km),Actual,Month,6534.53628,Mineral Extraction Technologies,1
1541,2022-08-01,Coal Mined (Mt),Actual,Year-To-Date,58.47924,Deep Earth Exploration Unit,1000000
1542,2022-08-01,Coal Mined (Mt),Actual,Month,6.71448,Deep Earth Exploration Unit,1000000
1543,2022-08-01,Coal Mined (Mt),Plan,Year-To-Date,2.34228,Deep Earth Exploration Unit,1000000
1544,2022-09-01,Coal Mined (Mt),Actual,Year-To-Date,15.882,ACME,1000000
1545,2022-09-01,Coal Mined (Mt),Actual,Month,2.04384,ACME,1000000
1546,2022-09-01,Coal Dry Mining (Mt),Plan,Month,0.42336,ACME,1000000
1547,2022-09-01,Utility (%),Actual,Year-To-Date,50.232,Deep Earth Exploration Unit,1
1548,2022-09-01,Utility (%),Actual,Month,47.088,Deep Earth Exploration Unit,1
1549,2022-09-01,Utility (%),Plan,Year-To-Date,70.09752,Deep Earth Exploration Unit,1
1550,2022-09-01,Utility (%),Plan,Month,83.00604,Deep Earth Exploration Unit,1
1551,2022-09-01,Coal Mined (Mt),Plan,Year-To-Date,15.41088,ACME,1000000
1552,2022-09-01,Coal Mined (Mt),Plan,Month,1.734,ACME,1000000
1553,2022-09-01,Yield (%),Actual,Year-To-Date,47.976,Deep Earth Exploration Unit,1
1554,2022-09-01,Yield (%),Actual,Month,51.288,Deep Earth Exploration Unit,1
1555,2022-09-01,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1556,2022-09-01,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1557,2022-09-01,Coal Dry Mining (Mt),Actual,Year-To-Date,17.22012,Deep Earth Exploration Unit,1000000
1558,2022-09-01,Coal Dry Mining (Mt),Actual,Month,1.66992,Deep Earth Exploration Unit,1000000
1559,2022-09-01,Coal Dry Mining (Mt),Plan,Year-To-Date,11.8026,Deep Earth Exploration Unit,1000000
1560,2022-09-01,Coal Dry Mining (Mt),Plan,Month,1.31244,Deep Earth Exploration Unit,1000000
1561,2022-09-01,Coal Dry Mining (Mt),Actual,Year-To-Date,5.89284,ACME,1000000
1562,2022-09-01,Coal Dry Mining (Mt),Actual,Month,0.72696,ACME,1000000
1563,2022-09-01,Coal Dry Mining (Mt),Plan,Year-To-Date,3.71148,ACME,1000000
1564,2022-09-01,Drills per Hour (TOH),Actual,Month,941.9028,Drill & Blast Division,1
1565,2022-09-01,Drills per Hour (TOH),Actual,Month,31696.39116,Pacific Surface Mining Solutions,1
1566,2022-09-01,Drills per Hour (TOH),Actual,Month,33631.60872,Geomining Innovations,1
1567,2022-09-01,Drills per Hour (TOH),Actual,Month,227.01444,Deep Earth Exploration Unit,1
1568,2022-09-01,Drills per Hour (TOH),Actual,Month,110.19372,ACME,1
1569,2022-09-01,Drills per Hour (TOH),Actual,Month,48348.10656,Rock Solid Enterprises,1
1570,2022-09-01,Drills per Hour (TOH),Actual,Month,4824.21852,Core Extraction Systems,1
1571,2022-09-01,Drills per Hour (TOH),Actual,Month,7202.49816,Mineral Extraction Technologies,1
1572,2022-09-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
1573,2022-09-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4020.657,Core Extraction Systems,1
1574,2022-09-01,Rate (Mt.EFH Km),Actual,Month,4876.40688,Core Extraction Systems,1
1575,2022-09-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5845.20564,Mineral Extraction Technologies,1
1576,2022-09-01,Rate (Mt.EFH Km),Actual,Month,6278.65404,Mineral Extraction Technologies,1
1577,2022-09-01,Coal Mined (Mt),Actual,Year-To-Date,66.45768,Deep Earth Exploration Unit,1000000
1578,2022-09-01,Coal Mined (Mt),Actual,Month,7.97844,Deep Earth Exploration Unit,1000000
1579,2022-09-01,Coal Mined (Mt),Plan,Year-To-Date,2.67924,Deep Earth Exploration Unit,1000000
1580,2022-10-01,Coal Mined (Mt),Actual,Year-To-Date,18.12792,ACME,1000000
1581,2022-10-01,Coal Mined (Mt),Actual,Month,2.24604,ACME,1000000
1582,2022-10-01,Coal Dry Mining (Mt),Plan,Month,0.36696,ACME,1000000
1583,2022-10-01,Utility (%),Actual,Year-To-Date,50.46,Deep Earth Exploration Unit,1
1584,2022-10-01,Utility (%),Actual,Month,52.392,Deep Earth Exploration Unit,1
1585,2022-10-01,Utility (%),Plan,Year-To-Date,71.62788,Deep Earth Exploration Unit,1
1586,2022-10-01,Utility (%),Plan,Month,85.40052,Deep Earth Exploration Unit,1
1587,2022-10-01,Coal Mined (Mt),Plan,Year-To-Date,16.97508,ACME,1000000
1588,2022-10-01,Coal Mined (Mt),Plan,Month,1.5642,ACME,1000000
1589,2022-10-01,Yield (%),Actual,Year-To-Date,47.892,Deep Earth Exploration Unit,1
1590,2022-10-01,Yield (%),Actual,Month,47.328,Deep Earth Exploration Unit,1
1591,2022-10-01,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1592,2022-10-01,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1593,2022-10-01,Coal Dry Mining (Mt),Actual,Year-To-Date,18.66432,Deep Earth Exploration Unit,1000000
1594,2022-10-01,Coal Dry Mining (Mt),Actual,Month,1.4442,Deep Earth Exploration Unit,1000000
1595,2022-10-01,Coal Dry Mining (Mt),Plan,Year-To-Date,13.16232,Deep Earth Exploration Unit,1000000
1596,2022-10-01,Coal Dry Mining (Mt),Plan,Month,1.35972,Deep Earth Exploration Unit,1000000
1597,2022-10-01,Coal Dry Mining (Mt),Actual,Year-To-Date,6.77028,ACME,1000000
1598,2022-10-01,Coal Dry Mining (Mt),Actual,Month,0.87744,ACME,1000000
1599,2022-10-01,Coal Dry Mining (Mt),Plan,Year-To-Date,4.07832,ACME,1000000
1600,2022-10-01,Drills per Hour (TOH),Actual,Month,1197.40068,Drill & Blast Division,1
1601,2022-10-01,Drills per Hour (TOH),Actual,Month,31596.072,Pacific Surface Mining Solutions,1
1602,2022-10-01,Drills per Hour (TOH),Actual,Month,31766.70672,Geomining Innovations,1
1603,2022-10-01,Drills per Hour (TOH),Actual,Month,255.53244,Deep Earth Exploration Unit,1
1604,2022-10-01,Drills per Hour (TOH),Actual,Month,129.29196,ACME,1
1605,2022-10-01,Drills per Hour (TOH),Actual,Month,45631.73604,Rock Solid Enterprises,1
1606,2022-10-01,Drills per Hour (TOH),Actual,Month,5317.55268,Core Extraction Systems,1
1607,2022-10-01,Drills per Hour (TOH),Actual,Month,6674.18376,Mineral Extraction Technologies,1
1608,2022-10-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
1609,2022-10-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4062.65136,Core Extraction Systems,1
1610,2022-10-01,Rate (Mt.EFH Km),Actual,Month,4450.75488,Core Extraction Systems,1
1611,2022-10-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5935.07832,Mineral Extraction Technologies,1
1612,2022-10-01,Rate (Mt.EFH Km),Actual,Month,6731.97336,Mineral Extraction Technologies,1
1613,2022-10-01,Coal Mined (Mt),Actual,Year-To-Date,73.6008,Deep Earth Exploration Unit,1000000
1614,2022-10-01,Coal Mined (Mt),Actual,Month,7.143,Deep Earth Exploration Unit,1000000
1615,2022-10-01,Coal Mined (Mt),Plan,Year-To-Date,3.02748,Deep Earth Exploration Unit,1000000
1616,2022-11-01,Coal Mined (Mt),Actual,Year-To-Date,20.29428,ACME,1000000
1617,2022-11-01,Coal Mined (Mt),Actual,Month,2.16636,ACME,1000000
1618,2022-11-01,Coal Dry Mining (Mt),Plan,Month,0.42336,ACME,1000000
1619,2022-11-01,Utility (%),Actual,Year-To-Date,50.916,Deep Earth Exploration Unit,1
1620,2022-11-01,Utility (%),Actual,Month,55.548,Deep Earth Exploration Unit,1
1621,2022-11-01,Utility (%),Plan,Year-To-Date,72.66228,Deep Earth Exploration Unit,1
1622,2022-11-01,Utility (%),Plan,Month,83.00604,Deep Earth Exploration Unit,1
1623,2022-11-01,Coal Mined (Mt),Plan,Year-To-Date,18.8154,ACME,1000000
1624,2022-11-01,Coal Mined (Mt),Plan,Month,1.84032,ACME,1000000
1625,2022-11-01,Yield (%),Actual,Year-To-Date,47.46,Deep Earth Exploration Unit,1
1626,2022-11-01,Yield (%),Actual,Month,42.48,Deep Earth Exploration Unit,1
1627,2022-11-01,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1628,2022-11-01,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1629,2022-11-01,Coal Dry Mining (Mt),Actual,Year-To-Date,20.01708,Deep Earth Exploration Unit,1000000
1630,2022-11-01,Coal Dry Mining (Mt),Actual,Month,1.35276,Deep Earth Exploration Unit,1000000
1631,2022-11-01,Coal Dry Mining (Mt),Plan,Year-To-Date,14.47476,Deep Earth Exploration Unit,1000000
1632,2022-11-01,Coal Dry Mining (Mt),Plan,Month,1.31244,Deep Earth Exploration Unit,1000000
1633,2022-11-01,Coal Dry Mining (Mt),Actual,Year-To-Date,7.62408,ACME,1000000
1634,2022-11-01,Coal Dry Mining (Mt),Actual,Month,0.8538,ACME,1000000
1635,2022-11-01,Coal Dry Mining (Mt),Plan,Year-To-Date,4.50168,ACME,1000000
1636,2022-11-01,Drills per Hour (TOH),Actual,Month,1010.77176,Drill & Blast Division,1
1637,2022-11-01,Drills per Hour (TOH),Actual,Month,31940.87712,Pacific Surface Mining Solutions,1
1638,2022-11-01,Drills per Hour (TOH),Actual,Month,29796.7302,Geomining Innovations,1
1639,2022-11-01,Drills per Hour (TOH),Actual,Month,266.76396,Deep Earth Exploration Unit,1
1640,2022-11-01,Drills per Hour (TOH),Actual,Month,136.23528,ACME,1
1641,2022-11-01,Drills per Hour (TOH),Actual,Month,48131.34192,Rock Solid Enterprises,1
1642,2022-11-01,Drills per Hour (TOH),Actual,Month,4714.94796,Core Extraction Systems,1
1643,2022-11-01,Drills per Hour (TOH),Actual,Month,6942.14664,Mineral Extraction Technologies,1
1644,2022-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
1645,2022-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4103.13084,Core Extraction Systems,1
1646,2022-11-01,Rate (Mt.EFH Km),Actual,Month,4526.79528,Core Extraction Systems,1
1647,2022-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5997.89304,Mineral Extraction Technologies,1
1648,2022-11-01,Rate (Mt.EFH Km),Actual,Month,6638.34096,Mineral Extraction Technologies,1
1649,2022-11-01,Coal Mined (Mt),Actual,Year-To-Date,80.73108,Deep Earth Exploration Unit,1000000
1650,2022-11-01,Coal Mined (Mt),Actual,Month,7.13028,Deep Earth Exploration Unit,1000000
1651,2022-11-01,Coal Mined (Mt),Plan,Year-To-Date,3.36444,Deep Earth Exploration Unit,1000000
1652,2022-12-01,Coal Mined (Mt),Actual,Year-To-Date,21.26364,ACME,1000000
1653,2022-12-01,Coal Mined (Mt),Actual,Month,0.96936,ACME,1000000
1654,2022-12-01,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
1655,2022-12-01,Utility (%),Actual,Year-To-Date,51.144,Deep Earth Exploration Unit,1
1656,2022-12-01,Utility (%),Actual,Month,53.556,Deep Earth Exploration Unit,1
1657,2022-12-01,Utility (%),Plan,Year-To-Date,73.70916,Deep Earth Exploration Unit,1
1658,2022-12-01,Utility (%),Plan,Month,85.2258,Deep Earth,1
1659,2022-12-01,Coal Mined (Mt),Plan,Year-To-Date,20.71704,ACME,1000000
1660,2022-12-01,Coal Mined (Mt),Plan,Month,1.90164,ACME,1000000
1661,2022-12-01,Yield (%),Actual,Year-To-Date,47.364,Deep Earth Exploration Unit,1
1662,2022-12-01,Yield (%),Actual,Month,46.644,Deep Earth Exploration Unit,1
1663,2022-12-01,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1664,2022-12-01,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1665,2022-12-01,Coal Dry Mining (Mt),Actual,Year-To-Date,21.42336,Deep Earth Exploration Unit,1000000
1666,2022-12-01,Coal Dry Mining (Mt),Actual,Month,1.40628,Deep Earth Exploration Unit,1000000
1667,2022-12-01,Coal Dry Mining (Mt),Plan,Year-To-Date,15.90048,Deep Earth Exploration Unit,1000000
1668,2022-12-01,Coal Dry Mining (Mt),Plan,Month,1.42584,Deep Earth Exploration Unit,1000000
1669,2022-12-01,Coal Dry Mining (Mt),Actual,Year-To-Date,7.8774,ACME,1000000
1670,2022-12-01,Coal Dry Mining (Mt),Actual,Month,0.25332,ACME,1000000
1671,2022-12-01,Coal Dry Mining (Mt),Plan,Year-To-Date,4.9392,ACME,1000000
